date,content
26/08/2021,"('vaccine', 81)
('cases', 54)
('people', 54)
('mask', 42)
('india', 41)
('vaccination', 31)
('kerala', 23)
('doses', 22)
('govt', 21)
('#covid19', 18)
('dose', 17)
('country', 16)
('day', 15)
('deaths', 15)
('open', 15)
('today', 15)
('test', 15)
('3', 14)
('days', 14)
('good', 14)
"
27/08/2021,"('vaccine', 113)
('india', 55)
('people', 51)
('doses', 37)
('vaccination', 34)
('mask', 34)
('crore', 31)
('cases', 30)
('government', 29)
('dose', 27)
('@narendramodi', 26)
('health', 25)
('#covid19', 20)
('single', 20)
('chastisement', 20)
('milestone', 19)
('nasser', 19)
('mohammad', 18)
('ji', 18)
('today', 16)
"
28/08/2021,"('vaccine', 108)
('india', 43)
('cases', 35)
('people', 33)
('vaccination', 32)
('vaccinated', 27)
('dose', 27)
('crore', 26)
('doses', 24)
('@narendramodi', 24)
('mask', 23)
('help', 20)
('single', 20)
('#covid19', 20)
('wave', 18)
('country', 17)
('vaccines', 17)
('health', 16)
('deaths', 15)
('government', 15)
"
29/08/2021,"('vaccine', 74)
('people', 42)
('cases', 33)
('health', 29)
('day', 27)
('mask', 26)
('quarantine', 25)
('india', 25)
('shri', 21)
('asharamji', 20)
('government', 19)
('vaccinated', 19)
('sant', 19)
('bapu', 19)
('doses', 18)
('vaccination', 18)
(':', 18)
('sir', 17)
('#auspol', 16)
('help', 16)
"
30/08/2021,"('vaccine', 87)
('people', 47)
('mask', 35)
('vaccinated', 30)
('cases', 25)
('dose', 25)
('india', 18)
('health', 17)
('stay', 17)
('number', 16)
('#covid19', 15)
('vaccination', 15)
('positive', 14)
('test', 14)
('free', 14)
('today', 13)
('vaccines', 13)
('quarantine', 13)
('wearing', 13)
('good', 13)
"
31/08/2021,"('vaccine', 79)
('people', 62)
('cases', 39)
('vaccination', 38)
('india', 33)
('mask', 31)
('vaccinated', 23)
('crore', 22)
('today', 22)
('wave', 20)
('day', 20)
('good', 20)
('quarantine', 19)
('pcr', 19)
('health', 18)
('dose', 18)
('govt', 18)
('doses', 17)
('children', 17)
('3', 16)
"
01/09/2021,"('vaccine', 98)
('people', 51)
('india', 38)
('mask', 37)
('vaccination', 30)
('dose', 29)
('vaccinated', 29)
('doses', 28)
('sir', 24)
('cases', 22)
('#covid19', 21)
('help', 19)
('today', 17)
('day', 16)
('good', 16)
('indian', 15)
('singh', 15)
('school', 15)
('students', 14)
('booster', 14)
"
02/09/2021,"('vaccine', 90)
('mask', 39)
('vaccination', 31)
('people', 28)
('india', 24)
('shri', 21)
('asharamji', 20)
('day', 18)
('health', 17)
('sir', 17)
('cases', 16)
('dose', 15)
('vaccinated', 15)
('#covid19', 15)
('post', 14)
('medical', 14)
('sant', 14)
('vaccines', 14)
('years', 13)
('bail', 13)
"
03/09/2021,"('vaccine', 71)
('mask', 43)
('dose', 29)
('people', 27)
('vaccinated', 22)
('cases', 20)
('#covid19', 19)
('quarantine', 19)
('vaccination', 19)
('help', 16)
('?', 15)
('health', 14)
('safe', 13)
('wearing', 13)
('population', 13)
('day', 12)
('booster', 12)
('india', 12)
('namo', 12)
('2nd', 12)
"
04/09/2021,"('vaccine', 87)
('vaccination', 33)
('people', 32)
('dose', 31)
('mask', 30)
('#covid19', 24)
('cases', 23)
('wave', 21)
('2nd', 18)
('days', 17)
('?', 17)
('high', 15)
('india', 15)
('government', 14)
('vaccinated', 13)
('3rd', 13)
('quarantine', 13)
('bus', 13)
('govt', 12)
('today', 12)
"
05/09/2021,"('vaccine', 59)
('well', 58)
('blood', 57)
('days', 53)
('issued', 47)
('donation', 46)
('certificates', 46)
('donate', 46)
('ashram', 46)
('offered', 46)
('converted', 46)
('cause.', 42)
('avataran', 42)
('matter,', 42)
('diwas', 37)
('people', 36)
('#संतरामपालजी_के_उद्देश्य\nblood', 35)
('mask', 35)
('india', 22)
('cases', 21)
"
06/09/2021,"('vaccine', 65)
('people', 37)
('vaccination', 36)
('dose', 28)
('mask', 28)
('india', 24)
('himachal', 21)
('@narendramodi', 21)
('cases', 19)
('govt', 19)
('pm', 19)
('vaccinated', 17)
('minister', 16)
('shri', 16)
('healthcare', 15)
('workers', 15)
('help', 14)
('sir', 14)
('beneficiaries', 14)
('wearing', 14)
"
07/09/2021,"('vaccine', 79)
('people', 32)
('vaccinated', 30)
('vaccination', 26)
('dose', 26)
('mask', 24)
('india', 23)
('#covid19', 20)
('cases', 19)
('government', 16)
('test', 16)
('students', 15)
('wave', 14)
('?', 13)
('good', 13)
('crore', 13)
('days', 12)
('vaccines', 12)
('free', 12)
('it’s', 12)
"
08/09/2021,"('vaccine', 62)
('people', 38)
('vaccination', 34)
('dose', 26)
('cases', 24)
('quarantine', 22)
('mask', 20)
('india', 18)
('sir', 17)
('health', 17)
('2', 16)
('help', 15)
('days', 14)
('doses', 13)
('#covid19', 13)
('govt', 13)
('good', 13)
('number', 13)
('booster', 12)
('vaccinated', 12)
"
09/09/2021,"('vaccine', 75)
('people', 43)
('mask', 42)
('india', 29)
('cases', 23)
('vaccination', 21)
('#covid_19', 21)
('dose', 19)
('?', 18)
('quarantine', 17)
('vaccinated', 17)
('good', 15)
('#covid19', 15)
('test', 14)
('team', 12)
('days', 12)
('health', 12)
('wear', 12)
('wave', 12)
('2', 12)
"
10/09/2021,"('vaccine', 63)
('people', 61)
('mask', 41)
('test', 38)
('india', 36)
('dose', 35)
('vaccination', 30)
('#covid_19', 24)
('players', 22)
('england', 22)
('cases', 22)
('help', 20)
('match', 20)
('team', 20)
('sir', 19)
('ganesh', 19)
('vaccinated', 18)
('days', 17)
('govt', 17)
('5th', 17)
"
11/09/2021,"('vaccine', 86)
('people', 43)
('mask', 36)
('india', 30)
('dose', 25)
('modi', 22)
('test', 21)
('namo', 20)
('#covid_19', 20)
('cases', 20)
('quarantine', 18)
('vaccination', 18)
('ipl', 17)
('pm', 17)
('@michaelvaughan', 16)
('1st', 16)
('eligible', 15)
('@narendramodi', 15)
('vaccinated', 15)
('sir', 15)
"
12/09/2021,"('vaccine', 52)
('mask', 33)
('people', 30)
('post', 24)
('vaccination', 24)
('cases', 21)
('health', 19)
('#covid19', 16)
('dose', 16)
('shri', 16)
('bapuji', 15)
('days', 15)
('85', 14)
('sant', 14)
('justice', 14)
('best', 14)
('positive', 13)
('years', 13)
('pm', 13)
('responsible', 13)
"
13/09/2021,"('vaccine', 70)
('people', 47)
('vaccination', 23)
('mask', 22)
('vaccinated', 21)
('cases', 19)
('dose', 17)
('administered', 16)
('today', 15)
('#covid19', 14)
('crore', 14)
('students', 13)
('quarantine', 13)
('india', 13)
('doses', 12)
('1st', 12)
('good', 12)
('6', 11)
('health', 11)
('fight', 11)
"
14/09/2021,"('vaccine', 74)
('people', 52)
('mask', 27)
('vaccination', 26)
('india', 22)
('dose', 19)
('cases', 18)
('positive', 16)
('quarantine', 15)
('good', 15)
('help', 14)
('health', 14)
('4', 13)
('died', 13)
('government', 13)
('free', 13)
('death', 13)
('doses', 12)
('sir', 12)
('pandemic', 12)
"
15/09/2021,"('vaccine', 58)
('people', 42)
('mask', 31)
('sir', 27)
('help', 25)
('dose', 24)
('second', 17)
('day', 16)
('vaccination', 16)
('hospital', 15)
('#covid19', 15)
('health', 14)
('months', 13)
('cases', 13)
('vaccinated', 13)
('death', 13)
('quarantine', 13)
('booster', 12)
('school', 12)
('financial', 11)
"
16/09/2021,"('vaccine', 60)
('mask', 39)
('people', 33)
('students', 26)
('quarantine', 19)
('wearing', 19)
('pandemic', 18)
('vaccination', 18)
('health', 15)
('@art_icu_late', 15)
('#covid19', 14)
('@thoobill', 13)
('support', 12)
('@zenshynft', 12)
('@bloodstops', 12)
('@artukovicjosip', 12)
('vaccinated', 12)
('hospital', 12)
('@mayanelluri', 11)
('@cat_brown_art', 11)
"
17/09/2021,"('vaccine', 142)
('india', 49)
('vaccination', 48)
('crore', 48)
('doses', 41)
('@narendramodi', 41)
('people', 39)
('2', 38)
('day', 32)
('quarantine', 32)
('health', 32)
('administered', 28)
('pakistan', 25)
('today', 25)
('birthday', 25)
('dose', 24)
('pm', 24)
('#covid19', 22)
('modi', 21)
('ji', 21)
"
18/09/2021,"('vaccine', 101)
('india', 66)
('vaccination', 59)
('people', 49)
('crore', 45)
('doses', 40)
('record', 39)
('mask', 32)
('2', 30)
('2.5', 28)
('pm', 26)
('birthday,', 23)
('namo', 23)
('@narendramodi', 22)
('cases', 21)
('sets', 21)
('pm’s', 20)
('vaccines', 19)
('jabs', 19)
('quarantine', 18)
"
19/09/2021,"('mask', 56)
('vaccine', 47)
('people', 47)
('vaccination', 23)
('doses', 21)
('#covid_19', 18)
('india', 17)
('cases', 15)
('dcp', 15)
('today', 13)
('3', 13)
('pandemic', 13)
('delhi', 13)
('year', 12)
('vaccinated', 12)
('team', 12)
('#covid19', 11)
('best', 11)
('hope', 11)
('vaccines', 11)
"
20/09/2021,"('vaccine', 96)
('mask', 42)
('people', 35)
('vaccinated', 26)
('sir', 22)
('india', 19)
('2', 19)
('dose', 19)
('vaccination', 17)
('test', 16)
('|', 16)
('booster', 15)
('cases', 15)
('quarantine', 14)
('3', 13)
('doses', 13)
('today', 12)
('uk', 12)
('vaccines', 12)
('delhi', 11)
"
21/09/2021,"('vaccine', 94)
('vaccination', 49)
('people', 43)
('india', 39)
('mask', 34)
('dose', 26)
('number', 26)
('quarantine', 22)
('uk', 22)
('cases', 21)
('#covid19', 20)
('vaccinated', 18)
('administering', 18)
('india’s', 18)
('vaccines', 18)
('capable', 17)
('doses,', 17)
('lauds', 17)
('pay', 16)
('?', 15)
"
22/09/2021,"('vaccine', 126)
('india', 44)
('people', 43)
('uk', 39)
('mask', 37)
('vaccination', 37)
(""india's"", 32)
('covishield', 29)
('@narendramodi', 24)
('pm', 22)
('quarantine', 22)
('positive', 22)
('certificate', 21)
('travel', 19)
('cases', 17)
('global', 17)
('#covid19', 17)
('tested', 17)
('remarks', 16)
('namo', 16)
"
23/09/2021,"('vaccine', 113)
('mask', 39)
('people', 37)
('pm', 33)
('modi', 26)
('vaccination', 25)
('quarantine', 21)
('sir', 19)
('india', 19)
('@narendramodi', 19)
(':', 19)
('namo', 18)
('cases', 16)
('dose', 16)
('wearing', 16)
('health', 16)
('doses', 15)
('govt', 15)
('certificate', 15)
('#covid19', 15)
"
24/09/2021,"('vaccine', 91)
('mask', 47)
('people', 28)
('vaccination', 25)
('india', 22)
('@narendramodi', 18)
('cases', 18)
('dose', 17)
('vaccinated', 17)
('health', 17)
('2', 16)
('help', 16)
('govt', 16)
('pm', 16)
('government', 16)
('sir', 16)
('country', 14)
('quarantine', 14)
('wearing', 14)
('modi', 13)
"
25/09/2021,"('vaccine', 81)
('india', 41)
('@narendramodi', 32)
('people', 29)
('mask', 29)
('pm', 28)
('namo', 23)
('pandemic', 22)
('vaccination', 21)
('indian', 18)
('dna', 17)
('country', 17)
('great', 17)
('dose', 16)
('health', 16)
(':', 15)
('manufacturers', 15)
('based', 13)
('speech', 13)
('cases', 11)
"
26/09/2021,"('vaccine', 82)
('people', 37)
('mask', 33)
('vaccination', 27)
('india', 21)
('quarantine', 17)
('dose', 16)
('ji', 15)
('cases', 14)
('good', 13)
('@narendramodi', 11)
('vaccinated', 11)
('roams', 11)
('3', 11)
('?', 10)
('delhi', 10)
('pm', 10)
('help', 10)
(':', 10)
('doses', 9)
"
27/09/2021,"('vaccine', 80)
('mask', 42)
('people', 31)
('vaccination', 28)
('pm', 21)
('india', 16)
('cases', 16)
('mohammad', 15)
('dose', 14)
('nasser', 14)
('2021', 14)
('@narendramodi', 14)
('person', 13)
('free', 12)
('mahdi', 12)
('wear', 12)
('modi', 12)
('vaccine.', 11)
('wearing', 11)
('origin', 11)
"
28/09/2021,"('vaccine', 70)
('people', 35)
('vaccinated', 23)
('india', 21)
('mask', 21)
('cases', 18)
('2', 15)
('#covid19', 14)
('vaccination', 13)
('dose', 11)
('quarantine', 10)
('3', 10)
('health', 9)
('country', 9)
('vaccines', 9)
('chinese', 9)
('test', 9)
('modi', 9)
('@pmoindia', 9)
('it’s', 9)
"
29/09/2021,"('vaccine', 54)
('people', 26)
('mask', 18)
('vaccinated', 18)
('dose', 15)
('2021', 15)
('vaccination', 14)
('nasser', 14)
('quarantine', 13)
('india', 13)
('#covid19', 12)
('3', 12)
('origin', 12)
('hidden', 12)
('mahdi', 12)
('mohammad', 12)
('1443', 12)
('08', 12)
('ad\n11:24', 12)
('ambulance', 12)
"
30/09/2021,"('vaccine', 73)
('mask', 38)
('nasser', 38)
('mohammad', 38)
('people', 38)
('2021', 37)
('mahdi', 36)
('origin', 35)
('hidden', 35)
('\n27', 34)
('secret.\nimam', 33)
('al-yemeni\nmuharram', 33)
('1443', 33)
('08', 33)
('ad\n11:24', 33)
('vaccinated', 21)
('..the', 17)
('dose', 17)
('india', 17)
('vaccination', 16)
"
01/10/2021,"('vaccine', 72)
('people', 37)
('quarantine', 25)
('mask', 23)
('india', 23)
('uk', 21)
('dose', 16)
('health', 15)
('population', 12)
('day', 12)
('help', 11)
('today', 11)
('cases', 11)
('govt', 11)
('test', 11)
('booster', 10)
('free', 10)
('#covid19', 10)
('year', 10)
('indian', 10)
"
02/10/2021,"('vaccine', 45)
('people', 32)
('vaccination', 24)
('mask', 19)
('india', 19)
('quarantine', 18)
('dose', 17)
('help', 16)
('ji', 13)
('days', 13)
('ventilator', 13)
('govt', 13)
('day', 12)
('#freecovidvaccination', 11)
('pandemic', 11)
('safe', 10)
('camps', 10)
('@dssnewsupdates', 10)
('life', 10)
('modi', 10)
"
03/10/2021,"('vaccine', 37)
('mask', 32)
('people', 26)
('registration', 22)
('crisis', 20)
('dear', 19)
('chance', 19)
('students', 18)
('college', 18)
('fill', 18)
('flood', 17)
('surrounding', 17)
('intermediate', 17)
('sir,\n\ndue', 16)
('informed,', 16)
('examination-2022.\n\nkindly', 16)
('2', 15)
('colleges', 12)
(',as', 12)
('registration.', 12)
"
04/10/2021,"('vaccine', 47)
('mask', 35)
('people', 26)
('#covid_19', 17)
('cases', 17)
('booster', 16)
('quarantine', 15)
('vaccinated', 14)
('dose', 14)
('wearing', 12)
('india', 12)
('fight', 10)
('vaccination', 10)
('help', 9)
('hospital', 9)
('today', 9)
('kam', 9)
('social', 8)
('vaccines', 8)
('#covid19', 8)
"
05/10/2021,"('vaccine', 34)
('mask', 32)
('people', 29)
('india', 26)
('day', 14)
('daily', 14)
('vaccinated', 14)
('team', 14)
('2021', 13)
('#covid_19', 13)
('help', 12)
('vaccination', 12)
('block', 10)
('ji', 10)
('pls', 10)
('dose', 10)
('quarantine', 10)
('nasser', 9)
('roams', 9)
('government', 9)
"
06/10/2021,"('vaccine', 47)
('mask', 37)
('people', 25)
('vaccination', 17)
('cases', 17)
('time.', 13)
('installment', 12)
('india', 12)
('public', 11)
('sir', 11)
('health', 11)
('pay', 11)
('quarantine', 11)
('malaria', 10)
('booster', 10)
('years', 10)
('save', 10)
('help', 10)
('responsible', 9)
('view', 9)
"
07/10/2021,"('vaccine', 64)
('mask', 28)
('people', 22)
('vaccinated', 19)
('india', 18)
('quarantine', 15)
('vaccination', 14)
('save', 14)
('uk', 13)
('indian', 12)
('life', 12)
('dose', 12)
('cases', 12)
('@narendramodi', 11)
('vaccines', 10)
('pm', 10)
('booster', 10)
('october', 10)
('exam', 10)
('student', 10)
"
08/10/2021,"('vaccine', 60)
('people', 37)
('ambulance', 35)
('mask', 32)
('service', 30)
('vaccinated', 16)
(':', 16)
('india', 15)
('vaccination', 15)
('life', 13)
('2', 12)
('quarantine', 12)
('wear', 11)
('3', 11)
('good', 11)
('cases', 10)
('help', 10)
('critical', 10)
('family', 9)
('booster', 9)
"
09/10/2021,"('vaccine', 58)
('people', 38)
('mask', 34)
('ambulance', 19)
('health', 19)
('vaccinated', 19)
('india', 18)
('2', 16)
('vaccination', 15)
('good', 14)
('cases', 14)
('dose', 13)
('chart', 13)
('day', 12)
('pm', 12)
('3', 12)
('coin', 12)
('service', 11)
('high', 11)
('best', 11)
"
10/10/2021,"('vaccine', 52)
('mask', 29)
('people', 29)
('vaccinated', 27)
('quarantine', 21)
('vaccination', 17)
('@mohfw_india', 15)
('health', 13)
('sez,', 12)
('smc', 12)
('@swachsurvekshan', 12)
('@swachhbharatgov', 12)
(',@sbmsurat', 12)
('@mysurat_mycity', 12)
(',@mohua_india', 12)
(':', 12)
('india', 12)
(',@oursmc', 11)
('help', 11)
('safe', 11)
"
11/10/2021,"('vaccine', 37)
('people', 31)
('mask', 29)
('ambulance', 26)
('service', 21)
('quarantine', 16)
('india', 14)
('govt', 14)
('crore', 13)
('government', 12)
('vaccination', 11)
('life', 11)
('vaccinated', 11)
('post', 11)
('job', 11)
('cases', 10)
('booster', 10)
('help', 10)
('dead', 10)
('maharashtra', 9)
"
12/10/2021,"('vaccine', 84)
('mask', 26)
('people', 25)
('india', 22)
('children', 19)
('#covaxin', 17)
('free', 17)
('@narendramodi', 15)
('kids', 15)
('vaccination', 13)
('2', 13)
('health', 13)
('vaccines', 12)
('doses', 12)
('booster', 12)
('covaxin', 12)
('years', 11)
('happy', 11)
('wear', 11)
('?', 11)
"
13/10/2021,"('vaccine', 45)
('mask', 31)
('people', 23)
('india', 12)
('sir', 12)
('wearing', 11)
('booster', 11)
('post', 11)
('test', 10)
('free', 10)
('@narendramodi', 10)
('quarantine', 10)
('day', 10)
('travel', 10)
('4', 9)
('vaccinated', 9)
('dose', 9)
('3', 9)
('vaccination', 9)
('shri', 9)
"
14/10/2021,"('vaccine', 50)
('people', 31)
('mask', 25)
('india', 21)
('health', 19)
('cases', 18)
('vaccination', 14)
('vaccines', 13)
('#covid19', 12)
(':', 12)
('booster', 12)
('post', 11)
('death', 10)
('october', 10)
('free', 10)
('country', 10)
('dose', 9)
('vaccinated', 9)
('wear', 9)
('uk', 8)
"
15/10/2021,"('vaccine', 27)
('mask', 26)
('people', 20)
('quarantine', 17)
('day', 12)
('india', 11)
('vaccination', 11)
('#covid19', 10)
('dose', 10)
('happy', 10)
('cases', 9)
('social', 9)
('wearing', 8)
('3', 8)
('person', 8)
('marriage', 8)
('restrictions', 7)
('2', 7)
('booster', 6)
('today', 6)
"
16/10/2021,"('vaccine', 45)
('people', 39)
('mask', 21)
('vaccinated', 19)
('vaccination', 19)
('india', 14)
('day', 14)
('good', 13)
('cases', 12)
('dose', 11)
('govt', 11)
('#covid19', 10)
('quarantine', 9)
('economy', 9)
('high', 9)
('social', 9)
('second', 8)
('marriage', 8)
('booster', 8)
('week', 8)
"
17/10/2021,"('vaccine', 29)
('mask', 29)
('people', 21)
('years', 20)
('day', 19)
('mumbai', 18)
('post', 17)
('vaccination', 16)
('death', 15)
('deaths', 14)
('sant', 14)
('shri', 14)
('asharamji', 14)
(':', 13)
('single', 13)
('cases', 13)
('innocent', 12)
('8', 12)
('today', 12)
('#covid19', 11)
"
18/10/2021,"('vaccine', 47)
('mask', 26)
('people', 23)
('vaccination', 16)
('india', 15)
('vaccinated', 11)
('deaths', 10)
('day', 10)
('death', 10)
('#covid19', 9)
('colin', 9)
('dose', 9)
('3', 9)
('cases', 8)
('powell', 8)
('#covid_19', 8)
('2nd', 8)
('booster', 8)
('post', 7)
('2', 7)
"
19/10/2021,"('vaccine', 69)
('people', 40)
('mask', 30)
('vaccination', 21)
('cases', 17)
('dose', 16)
('india', 15)
('#covid19', 13)
('vaccinated', 11)
('health', 11)
('sant', 10)
('shri', 10)
('asharamji', 10)
('bapuji', 10)
('?', 10)
('law', 9)
('pm', 9)
('staff', 9)
('booster', 9)
('bapu', 9)
"
20/10/2021,"('vaccine', 47)
('mask', 34)
('people', 25)
('health', 24)
('india', 19)
('vaccinated', 19)
('vaccination', 18)
('dose', 15)
('cases', 13)
('booster', 13)
('#covid19', 11)
('@narendramodi', 10)
('100', 10)
('doses', 10)
('good', 9)
('wearing', 9)
('quarantine', 9)
('3', 9)
('hospital', 8)
('stay', 8)
"
21/10/2021,"('vaccine', 157)
('india', 120)
('100', 101)
('crore', 89)
('vaccination', 63)
('doses', 63)
('@narendramodi', 60)
('people', 48)
('billion', 42)
('#vaccinecentury', 37)
('pm', 32)
('administered', 30)
('mask', 29)
('workers', 29)
('health', 29)
('modi', 27)
('congratulations', 26)
('indian', 25)
('milestone', 25)
('fight', 24)
"
22/10/2021,"('vaccine', 156)
('india', 94)
('vaccination', 61)
('100', 52)
('people', 41)
('crore', 41)
('@narendramodi', 37)
('paid', 36)
('modi', 33)
('namo', 33)
('free', 29)
('doses', 28)
('dose', 28)
('vaccine.', 26)
('pm', 26)
('mask', 25)
('health', 23)
('booster', 23)
('billion', 22)
('ji', 20)
"
23/10/2021,"('vaccine', 110)
('mask', 42)
('people', 42)
('india', 39)
('vaccination', 27)
('@narendramodi', 24)
('free', 22)
('cases', 22)
('govt', 21)
('100', 20)
('dose', 20)
('pm', 19)
('namo', 19)
('crore', 17)
('paid', 16)
('vaccines', 16)
('#covid_19', 15)
('#covid19', 15)
('doses', 14)
('?', 13)
"
24/10/2021,"('vaccine', 67)
('pm', 27)
('india', 24)
('mask', 23)
('people', 22)
('cases', 21)
('modi', 19)
('vaccination', 19)
('crore', 17)
('dose', 17)
('100', 17)
('polio', 15)
('namo', 15)
('government', 15)
('doses', 14)
('govt', 13)
('@narendramodi', 13)
('?', 12)
('help', 12)
('children', 12)
"
25/10/2021,"('vaccine', 33)
('mask', 28)
('cases', 27)
('people', 26)
('india', 16)
('booster', 15)
('#covid19', 14)
('3', 12)
('positive', 10)
('pm', 10)
('modi', 10)
('police', 9)
('lajpat', 9)
('nagar', 9)
('doses', 9)
('health', 9)
('pandemic', 8)
('@pmoindia', 8)
('block', 8)
('days', 8)
"
26/10/2021,"('vaccine', 41)
('mask', 41)
('people', 39)
('cases', 21)
('pm', 18)
('dose', 17)
('vaccination', 17)
('health', 16)
('today', 15)
('2nd', 14)
('#covid19', 13)
('passengers', 13)
('india', 11)
('vaccinated', 11)
('#covid_19', 11)
('quarantine', 11)
('wear', 11)
('3', 11)
('law', 11)
('police', 11)
"
27/10/2021,"('vaccine', 69)
('people', 43)
('mask', 36)
('health', 20)
('vaccination', 18)
('india', 16)
('#covid19', 14)
('cases', 14)
('day', 13)
('doses', 13)
('military', 13)
('dose', 12)
('@who', 12)
('hospital', 12)
('vaccinated', 11)
('deaths', 11)
('life', 11)
('2', 11)
('3', 11)
('test', 10)
"
28/10/2021,"('vaccine', 40)
('mask', 29)
('cases', 29)
('people', 28)
('india', 19)
('#covid19', 16)
('vaccinated', 14)
('hospital', 12)
('death', 11)
('?', 11)
('vaccines', 10)
('vaccination', 10)
('3', 9)
('booster', 9)
('deaths', 9)
('countries', 9)
(':', 9)
('school', 9)
('money', 8)
('police', 8)
"
29/10/2021,"('vaccine', 39)
('mask', 31)
('people', 28)
('cases', 21)
('booster', 21)
('dose', 19)
('2nd', 19)
('pm', 16)
('today', 14)
('health', 14)
('#covid19', 14)
('number', 12)
('modi', 11)
('2', 11)
('namo', 10)
('vaccination', 10)
('govt', 10)
('high', 10)
('train', 10)
('@mohfw_india', 9)
"
30/10/2021,"('mask', 48)
('people', 28)
('vaccine', 27)
('vaccinated', 24)
('quarantine', 19)
('cases', 18)
('modi', 16)
('international', 16)
('wearing', 15)
('leaders', 13)
('vaccination', 13)
('wear', 12)
('dose', 11)
('@narendramodi', 11)
('days', 11)
('global', 10)
('pandemic', 10)
('arrivals', 10)
('face', 10)
('fight', 10)
"
31/10/2021,"('mask', 47)
('vaccine', 36)
('people', 28)
('india', 22)
('wearing', 19)
('quarantine', 16)
('pm', 16)
('modi', 16)
('cases', 13)
('health', 12)
('post', 11)
('bail', 11)
('days', 10)
('free', 9)
('vaccinated', 8)
('3', 8)
('pandemic', 8)
('big', 8)
('suffering', 8)
('countries', 7)
"
01/11/2021,"('vaccine', 50)
('mask', 50)
('india', 35)
('people', 30)
('booster', 26)
('vaccinated', 26)
('2', 25)
('doses', 22)
('dose', 20)
('travel', 20)
('1st', 19)
('2nd', 19)
(':', 18)
('pakistan', 17)
('zealand.', 16)
('finished', 15)
('vaccination', 15)
('wearing', 13)
('waiting', 12)
('cases', 12)
"
02/11/2021,"('mask', 65)
('vaccine', 43)
('people', 22)
('booster', 14)
('cases', 13)
('vaccination', 12)
('india', 12)
('death', 12)
('posted', 10)
('health', 10)
('good', 10)
('police', 10)
('photo', 9)
(""men's"", 9)
('clothing', 9)
('wear', 9)
('quarantine', 9)
('3', 9)
('south', 9)
('life', 8)
"
03/11/2021,"('vaccine', 60)
('mask', 34)
('people', 24)
('happy', 24)
('vaccination', 23)
('india', 20)
('@narendramodi', 18)
('booster', 16)
('@offclastro', 15)
('today\n#똑똑_계세요_명준이솔로_왔어요\n#mjgetsetyooutnow\n@offclastro', 15)
('@skzvanillie', 14)
('ji', 13)
('#covid_19', 13)
('@pmoindia', 12)
('diwali', 12)
('pm', 10)
('work', 10)
('dose', 10)
('months', 9)
('pandemic', 9)
"
04/11/2021,"('vaccine', 37)
('people', 30)
('diwali', 29)
('mask', 23)
('lost', 19)
('cases', 17)
('pm', 15)
('happy', 14)
('india', 14)
('vaccination', 13)
('modi', 13)
('quarantine', 13)
('good', 12)
('hospital', 10)
('#diwali', 10)
('day', 10)
('hope', 10)
('year', 9)
('wear', 9)
('test', 9)
"
05/11/2021,"('mask', 37)
('people', 32)
('vaccine', 28)
('test', 18)
('namo', 14)
('quarantine', 12)
('booster', 11)
('vaccination', 11)
('vaccinated', 10)
('pm', 10)
('wear', 10)
('days', 9)
('death', 9)
('health', 9)
('#covid19', 9)
('@narendramodi', 8)
('3', 8)
('wearing', 7)
('day', 7)
('head', 7)
"
06/11/2021,"('people', 29)
('mask', 27)
('vaccine', 25)
('post', 11)
('help', 10)
('3', 10)
('dose', 8)
('vaccination', 8)
('@pmoindia', 8)
('booster', 8)
('cases', 8)
('death', 7)
('day', 7)
('🙏', 7)
('traffic', 7)
('delhi', 7)
('#covid19', 7)
('wear', 6)
('wearing', 6)
('quarantine', 6)
"
07/11/2021,"('vaccine', 24)
('people', 24)
('mask', 22)
('booster', 17)
('india', 12)
('health', 12)
('free', 12)
('2', 11)
('speed', 11)
('umar', 9)
('riaz', 9)
('day', 9)
('cases', 9)
('death', 9)
('post', 8)
('it’s', 8)
('marriage', 8)
('days', 7)
('#covid19', 7)
('family', 7)
"
08/11/2021,"('people', 35)
('mask', 19)
('vaccine', 19)
('cases', 14)
('booster', 12)
('#covid19', 11)
('india', 10)
('(', 10)
('vaccinated', 10)
('students', 9)
('post', 9)
('years', 9)
('2', 8)
('death', 8)
('lives', 8)
('health', 8)
('vaccination', 8)
('best', 8)
('!', 8)
('travel', 8)
"
09/11/2021,"('vaccine', 28)
('mask', 28)
('good', 19)
(':', 17)
('people', 16)
('help', 15)
('masks', 15)
('booster', 14)
('#covid19', 13)
('wearing', 12)
('vaccination', 11)
('cases', 11)
('health', 11)
('test', 10)
('wear', 10)
('post', 10)
('cancer', 10)
('fight', 9)
('sir', 9)
('treatment', 9)
"
10/11/2021,"('vaccine', 43)
('people', 29)
('mask', 27)
('booster', 20)
('vaccination', 19)
('india', 16)
('cases', 14)
('countries', 14)
('#covid19', 13)
('health', 12)
('—', 10)
('dose', 10)
('government', 10)
('96', 9)
('3', 8)
('help', 8)
('quarantine', 8)
('#covid_19', 8)
('today', 8)
('!', 7)
"
11/11/2021,"('people', 31)
('mask', 25)
('vaccine', 20)
('booster', 15)
('cases', 15)
('good', 14)
('2', 12)
('vaccination', 12)
('health', 10)
('death', 10)
('quarantine', 9)
('school', 9)
(':', 9)
('work', 8)
('india', 8)
('marriage', 8)
('@pmoindia', 8)
('today', 7)
('#covid19', 7)
('vaccinated', 7)
"
